"","X","id","Clone.1","Clone.2","Freq.clone.1","Freq.clone.2","Rep","rand","run","day","rt_ml","algae_ml","pred_freq_clone.1","pred_freq_clone.2","treat","fact_freq_def","rt_growth","x_var","evo","eco","eco_evo","evo_eco","ln_cr","ln_rt"
"102",228,28,"CR2","CR7",0.6,0.4,9,373,1,2,7.2,832277.526515837,0.243027888446215,0.756972111553785,"Treatment","0.6",0.451211129896369,202266.649870383,-0.00902944728316163,0.0116004179146469,-1.28473178378036,-0.778372585332538,13.6319212297066,2.10413415427021
"103",328,28,"CR2","CR7",0.6,0.4,9,373,1,3,11,406274.509791855,0.420731707317073,0.579268292682927,"Treatment","0.6",0.380772495517793,170932.568144134,0.00803682967465183,-0.0152563739263831,-1.89830748491557,-0.526785048231783,12.9147843426015,2.484906649788
"104",428,28,"CR2","CR7",0.6,0.4,9,373,1,4,11.6,940573.152217194,0.275280898876405,0.724719101123595,"Treatment","0.6",0.0487901641694317,258921.822801363,-0.0169702163062981,0.00641982336398869,-0.378299442276769,-2.64340860240652,13.7542447048337,2.53369681395743
"105",528,28,"CR2","CR7",0.6,0.4,9,373,1,5,15.6,744012.066244344,0.520833333333333,0.479166666666667,"Treatment","0.6",0.275705881405066,387506.284502262,-0.00396819667823925,-0.0138075178920576,3.47954474327723,0.287393918969452,13.5198125317541,2.8094026953625
"106",628,28,"CR2","CR7",0.6,0.4,9,373,1,6,28.8,1051221.71945701,0.574712643678161,0.425287356321839,"Treatment","0.6",0.585105698148861,604150.41348104,0.0147408166910175,-0.00270532256554631,-0.183525962112725,-5.44882036572994,13.8654635880829,3.39450839351136
"107",728,28,"CR2","CR7",0.6,0.4,9,373,1,7,50.8,1118250.37683258,0.409090909090909,0.590909090909091,"Treatment","0.6",0.552881755754079,457466.063249692,-0.0346885198666585,0.00364504466308666,-0.105079279170691,-9.51662409460956,13.9272758582792,3.94739014926544
"108",828,28,"CR2","CR7",0.6,0.4,9,373,1,8,46.8,1044766.21411765,0.8,0.2,"Treatment","0.6",-0.0803645097680272,835812.97129412,NA,NA,NA,NA,13.8593036998046,3.86702563949741
"109",29,29,"CR2","CR7",0.8,0.2,1,372,1,0,4,385000,0.8,0.2,"Treatment","0.8",NA,308000,-0.0879139134991364,0.0311917150925966,-0.354798391416201,-2.81850206819832,12.8609986132699,1.6094379124341
"110",129,29,"CR2","CR7",0.8,0.2,1,372,1,1,5.2,595957.767963801,0.196185286103542,0.803814713896458,"Treatment","0.8",0.215111379616946,116918.145213607,0.0604909502644969,0.0161526125706411,0.267025274028822,3.74496385646275,13.2979250844157,1.82454929205105
"111",229,29,"CR2","CR7",0.8,0.2,1,372,1,2,4.8,752639.517285068,0.498392282958199,0.501607717041801,"Treatment","0.8",-0.0666913744986724,375109.727264262,NA,NA,NA,NA,13.5313416634498,1.75785791755237
"112",329,29,"CR2","CR7",0.8,0.2,1,372,1,3,7.4,641447.963619909,NA,NA,"Treatment","0.8",0.370373788296894,NA,NA,NA,NA,NA,13.3714833430211,2.12823170584927
"113",429,29,"CR2","CR7",0.8,0.2,1,372,1,4,16.2,881327.300090498,0.516455696202532,0.483544303797468,"Treatment","0.8",0.716677677970139,455166.504350536,0.0595808773417319,-0.0421354786197995,-0.707198022246758,-1.4140311037961,13.6891843456765,2.84490938381941
"114",529,29,"CR2","CR7",0.8,0.2,1,372,1,5,18.6,661779.788959276,0.776595744680851,0.223404255319149,"Treatment","0.8",0.130620182417065,513935.368021565,-0.0125552676931387,0.125568734464323,-10.001278947875,-0.0999872121567488,13.4026881345039,2.97552956623647
"115",629,29,"CR2","CR7",0.8,0.2,1,372,1,6,27,1222684.76633484,0.731707317073171,0.268292682926829,"Treatment","0.8",0.356674943938732,894647.390001103,0.0170908852701464,-0.0411688140499776,-2.40881694536265,-0.41514154984884,14.0165596270172,3.3322045101752
"116",729,29,"CR2","CR7",0.8,0.2,1,372,1,7,40.6,1039517.34515837,0.782608695652174,0.217391304347826,"Treatment","0.8",0.395895657092014,813535.313602203,-0.0988999190038874,-0.000679597246215857,0.00687156524556046,145.527250963101,13.8542670722,3.72810016726722
"117",829,29,"CR2","CR7",0.8,0.2,1,372,1,8,40.8,1035837.10425339,0.461538461538462,0.538461538461538,"Treatment","0.8",0.0047961722634926,478078.663501565,NA,NA,NA,NA,13.8507204541622,3.73289633953071
"118",30,30,"CR1","CR6",0.7,0.3,6,371,1,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"119",130,30,"CR1","CR6",0.7,0.3,6,371,1,1,4.2,2253936.65158371,NA,NA,"Treatment","0.7",0.0392207131532814,NA,NA,NA,NA,NA,14.6281888682995,1.64865862558738
"120",230,30,"CR1","CR6",0.7,0.3,6,371,1,2,6,2021840.12090498,0.8948,0.1052,"Treatment","0.7",0.297251523467932,1809142.54018578,-0.389304070324513,-0.0588617139410317,0.15119727336004,6.6138758839833,14.5195186056564,1.94591014905531
"121",330,30,"CR1","CR6",0.7,0.3,6,371,1,3,3.4,1522895.92778281,0.032,0.968,"Treatment","0.7",-0.464305608131098,48732.6696890499,0.254655059481369,-0.0139022078963159,-0.0545923097881076,-18.3175982822738,14.2361242958476,1.48160454092422
"122",430,30,"CR1","CR6",0.7,0.3,6,371,1,4,9.4,1377978.8839819,0.721649484536082,0.278350515463918,"Treatment","0.7",0.860201265223111,994417.751327144,-0.1912782001773,-0.0266317485606553,0.139230443071765,7.18233726717767,14.1361284067677,2.34180580614733
"123",530,30,"CR1","CR6",0.7,0.3,6,371,1,5,13.8,1130135.74642534,0.122516556291391,0.877483443708609,"Treatment","0.7",0.352821374622742,138460.339793833,0.0619922524633167,-0.0117649572418409,-0.189781089964471,-5.26922887937472,13.9378483130535,2.69462718077007
"124",630,30,"CR1","CR6",0.7,0.3,6,371,1,6,19.8,937797.888325792,0.358024691358025,0.641975308641975,"Treatment","0.7",0.340325805937203,335754.799524049,0.0633705670574929,-0.017537435992542,-0.276744185934633,-3.61344537961205,13.7512897339032,3.03495298670727
"125",730,30,"CR1","CR6",0.7,0.3,6,371,1,7,30,800361.990950226,0.644444444444444,0.355555555555556,"Treatment","0.7",0.399034217777874,515788.838612368,-0.106827753016737,0.0288282404605817,-0.269857220118306,-3.70566331173796,13.5928193929957,3.43398720448515
"126",830,30,"CR1","CR6",0.7,0.3,6,371,1,8,40.2,1069924.58497738,0.195718654434251,0.804281345565749,"Treatment","0.7",0.284451051870334,209404.200117897,NA,NA,NA,NA,13.8830987226246,3.71843825635548
"127",31,31,"CR1","CR7",0.7,0.3,6,370,1,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,0.0151030237739328,-0.0963822341117568,-6.38165148611555,-0.156699249743688,12.8609986132699,1.6094379124341
"128",131,31,"CR1","CR7",0.7,0.3,6,370,1,1,5,1642171.94552036,0.576,0.424,"Treatment","0.7",0.182321556793955,945891.040619727,0.00529477188512056,-0.00347628016471896,-0.656549562501086,-1.52311425841266,14.3115302806377,1.79175946922805
"129",231,31,"CR1","CR7",0.7,0.3,6,370,1,2,5.4,1693574.66063348,0.549581839904421,0.450418160095579,"Treatment","0.7",0.0645385211375713,930757.878006453,0.0803368573713612,0.0136880718836204,0.170383461981175,5.86911422254401,14.3423520368542,1.85629799036563
"130",331,31,"CR1","CR7",0.7,0.3,6,370,1,3,5.4,1348174.96235294,0.11,0.89,"Treatment","0.7",0,148299.245858823,0.00375042639696865,-0.00136299504171972,-0.363424021018352,-2.75160677931496,14.1142623560622,1.85629799036563
"131",431,31,"CR1","CR7",0.7,0.3,6,370,1,4,8.2,1462865.76162896,0.0877944325481799,0.91220556745182,"Treatment","0.7",0.362905493689368,128431.469436376,-0.00405666469995891,0.00116624127479975,-0.287487717388022,-3.47840947462219,14.1959079202415,2.21920348405499
"132",531,31,"CR1","CR7",0.7,0.3,6,370,1,5,11,1365550.5279638,0.11166562694947,0.88833437305053,"Treatment","0.7",0.265703165733006,152485.055836257,0.00239191941096517,0.00422992022623109,1.76842087857979,0.565476246131573,14.1270682224803,2.484906649788
"133",631,31,"CR1","CR7",0.7,0.3,6,370,1,6,14.6,1024917.0439819,0.0950118764845606,0.904988123515439,"Treatment","0.7",0.262364264467491,97379.2915897292,-0.0153477784690274,0.00447209201654247,-0.291383669992851,-3.43190131425187,13.8401222345788,2.74727091425549
"134",731,31,"CR1","CR7",0.7,0.3,6,370,1,7,22,799396.681628959,0.235033259423503,0.764966740576497,"Treatment","0.7",0.388223301673658,187884.807655587,-0.0376664663724105,-0.0181195346752114,0.481052151164447,2.07877669308696,13.5916125741736,3.13549421592915
"135",831,31,"CR1","CR7",0.7,0.3,6,370,1,8,31.2,1182926.09375566,0.551282051282051,0.448717948717949,"Treatment","0.7",0.336472236621213,652125.923480684,NA,NA,NA,NA,13.9835016674296,3.47196645255036
"136",32,32,"CR2","CR6",0.8,0.2,4,369,1,0,4,385000,0.8,0.2,"Treatment","0.8",NA,308000,-0.039518658672821,0.0154722875366442,-0.391518539754622,-2.55415746244541,12.8609986132699,1.6094379124341
"137",132,32,"CR2","CR6",0.8,0.2,4,369,1,1,2.4,739125.18841629,0.0866141732283465,0.913385826771654,"Treatment","0.8",-0.385662480811985,64018.7171069228,0.0481536066705475,-0.00034882565923075,-0.00724401936530551,-138.044909817524,13.5132225880411,1.22377543162212
"138",232,32,"CR2","CR6",0.8,0.2,4,369,1,2,3.8,730678.73321267,0.751437699680511,0.248562300319489,"Treatment","0.8",0.34484048629173,549059.546490798,-0.0349535153566406,-0.00117953092771314,0.0337457024187139,29.6334030209856,13.501729152679,1.56861591791385
"139",332,32,"CR2","CR6",0.8,0.2,4,369,1,3,6.2,706968.325791855,0.258064516129032,0.741935483870968,"Treatment","0.8",0.405465108108164,182443.438914027,0.0393549921998587,0.0123353772365306,0.313438690926101,3.19041659166376,13.4687411430149,1.97408102602201
"140",432,32,"CR2","CR6",0.8,0.2,4,369,1,4,9.6,958371.040723982,0.737614678899083,0.262385321100917,"Treatment","0.8",0.386772975096012,706908.5474698,-0.0241047725685556,-0.00485848408444534,0.201556935276094,4.96137728344694,13.7729902896138,2.36085400111802
"141",532,32,"CR2","CR6",0.8,0.2,4,369,1,5,13.4,876802.413393665,0.471074380165289,0.528925619834711,"Treatment","0.8",0.306374205463933,413039.15341685,-0.0406655797819148,0.00974003783901506,-0.239515528642401,-4.17509464070286,13.684036947674,2.66722820658195
"142",632,32,"CR2","CR6",0.8,0.2,4,369,1,6,25.2,1235233.78588235,0.0803571428571429,0.919642857142857,"Treatment","0.8",0.598531204185096,99259.8577941175,0.0844637940571191,-0.00228869313454651,-0.0270967360641977,-36.9048138355407,14.0267708104388,3.26575941076705
"143",732,32,"CR2","CR6",0.8,0.2,4,369,1,7,35.6,1181840.12090498,0.789473684210526,0.210526315789474,"Treatment","0.8",0.334288829640269,933031.674398668,-0.0156945771047335,0.016481457542358,-1.05013709081637,-0.952256623202034,13.9825832062978,3.60004824040732
"144",832,32,"CR2","CR6",0.8,0.2,4,369,1,8,39.4,1411523.37882353,0.666666666666667,0.333333333333333,"Treatment","0.8",0.0987815445597842,941015.585882354,NA,NA,NA,NA,14.1601800896441,3.6988297849671
"145",36,36,"CR1","CR7",0.6,0.4,9,365,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.00443794774581741,0.0512546171418663,-11.5491709405934,-0.0865863017478743,12.8609986132699,1.6094379124341
"146",136,36,"CR1","CR7",0.6,0.4,9,365,1,1,3.2,1239819.00434389,0.547717842323652,0.452282157676349,"Treatment","0.6",-0.174353387144778,679070.989931094,0.0113439700924196,0.0256771687707054,2.26350815115985,0.441792091399179,14.0304759626886,1.43508452528932
"147",236,36,"CR1","CR7",0.6,0.4,9,365,1,2,6,1659788.83873303,0.622604097818903,0.377395902181097,"Treatment","0.6",0.51082562376599,1033391.33250926,-0.0655858612308143,-0.0365373612446438,0.557092040250246,1.79503551971556,14.3222009466589,1.94591014905531
"148",336,36,"CR1","CR7",0.6,0.4,9,365,1,3,7.08333333333333,669502.262443439,0.0836363636363636,0.916363636363636,"Treatment","0.6",0.143894179660069,55994.7346770876,0.0185942979706089,0.0158213322497856,0.850870104092856,1.17526752343254,13.4142898234108,2.08980432871538
"149",436,36,"CR1","CR7",0.6,0.4,9,365,1,4,13,1604886.87800905,0.240128068303095,0.759871931696905,"Treatment","0.6",0.549253000899876,385378.385861298,-0.0089452306463743,-0.00602456214907275,0.67349433315223,1.48479348789705,14.2885638310711,2.63905732961526
"150",536,36,"CR1","CR7",0.6,0.4,9,365,1,5,16.8,1331583.71022624,0.181818181818182,0.818181818181818,"Treatment","0.6",0.240141127682781,242106.129132044,0.00842953417084395,-0.0139376846730716,-1.65343474391257,-0.604801612934341,14.1018795513747,2.87919845729804
"151",636,36,"CR1","CR7",0.6,0.4,9,365,1,6,21,727963.801085973,0.260162601626016,0.739837398373984,"Treatment","0.6",0.211843996060276,189388.95638009,0.00670656605303696,0.00164688078365274,0.245562448893943,4.07228387118705,13.4980066021596,3.09104245335832
"152",736,36,"CR1","CR7",0.6,0.4,9,365,1,7,29.8,780030.166153846,0.345291479820628,0.654708520179372,"Treatment","0.6",0.336472236621213,269337.770375992,0.0213201940166439,0.0217107468650167,1.01831844719931,0.982011081848033,13.5670878724741,3.42751468997953
"153",836,36,"CR1","CR7",0.6,0.4,9,365,1,8,39.2,1245912.51909502,0.546728971962617,0.453271028037383,"Treatment","0.6",0.266352305645447,681176.470720175,NA,NA,NA,NA,14.0353787664707,3.69386699562498
"154",37,37,"CR2","CR6",0.6,0.4,5,364,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,0.062061575257087,-0.0392638071818743,-0.632658887874276,-1.5806306038946,12.8609986132699,1.6094379124341
"155",137,37,"CR2","CR6",0.6,0.4,5,364,1,1,6,1177194.57013575,0.0660954712362301,0.93390452876377,"Treatment","0.6",0.336472236621213,77807.2298498537,-0.113814881695313,-0.00190133014153875,0.0167054616515675,59.8606623903847,13.978644682806,1.94591014905531
"156",237,37,"CR2","CR6",0.6,0.4,5,364,1,2,3.8,1210256.41031674,0.706774519716886,0.293225480283114,"Treatment","0.6",-0.377294231141468,855378.393135896,0.0707037222308886,0.0387287632116191,0.547761305764742,1.82561270662205,14.006342804476,1.56861591791385
"157",337,37,"CR2","CR6",0.6,0.4,5,364,1,3,8.22222222222222,630165.912760181,0.19047619047619,0.80952380952381,"Treatment","0.6",0.653000112546533,120031.60243051,-0.069025957428301,-0.0299776363121164,0.434295117793257,2.30258172157496,13.3537384172838,2.22161603046038
"158",437,37,"CR2","CR6",0.6,0.4,5,364,1,4,11,1064072.39837104,0.738013698630137,0.261986301369863,"Treatment","0.6",0.263290619327622,785300.006332052,0.0563283572387252,0.0139951076008788,0.248455809594555,4.02486060451498,13.8776139901507,2.484906649788
"159",537,37,"CR2","CR6",0.6,0.4,5,364,1,5,15.4,891342.383348416,0.350877192982456,0.649122807017544,"Treatment","0.6",0.312374685042152,312751.713455584,0.0242140395894359,0.0112180843755459,0.463288429595207,2.15848256964617,13.7004839012696,2.79728133483015
"160",637,37,"CR2","CR6",0.6,0.4,5,364,1,6,18,577375.565429864,0.129310344827586,0.870689655172414,"Treatment","0.6",0.147157644336287,74660.6334607582,-0.0565052439716616,-0.0314015329053376,0.555727764330795,1.79944221646762,13.2662482270437,2.94443897916644
"161",737,37,"CR2","CR6",0.6,0.4,5,364,1,7,23,1190648.56723982,0.558823529411765,0.441176470588235,"Treatment","0.6",0.233614851181505,665362.434634018,-0.0717739113244711,-0.0374382611475368,0.521613779389675,1.91712726832115,13.9900087311085,3.17805383034795
"162",837,37,"CR2","CR6",0.6,0.4,5,364,1,8,35.2,1532488.68760181,0.91304347826087,0.0869565217391304,"Treatment","0.6",0.41100528848378,1399228.80172339,NA,NA,NA,NA,14.2424035651025,3.58905911883173
"163",40,40,"CR2","CR6",0.8,0.2,1,361,1,0,4,385000,0.8,0.2,"Treatment","0.8",NA,308000,0.364133260938278,-0.0422459818972596,-0.116017915497207,-8.6193584474811,12.8609986132699,1.6094379124341
"164",140,40,"CR2","CR6",0.8,0.2,1,361,1,1,4,446033.182479638,0.179775280898876,0.820224719101124,"Treatment","0.8",0,80185.7406704966,-0.503047016590576,-0.0894169494666699,0.177750680389076,5.62585750901832,13.0081486284132,1.6094379124341
"165",240,40,"CR2","CR6",0.8,0.2,1,361,1,2,0.6,565007.541719457,0.884057971014493,0.115942028985507,"Treatment","0.8",-1.13943428318836,499499.42094039,0.444158455360172,0.0303176078480004,0.0682585403522613,14.6501814254935,13.2445943582155,0.470003629245736
"166",340,40,"CR2","CR6",0.8,0.2,1,361,1,3,0.8,529049.773737557,0.309405940594059,0.690594059405941,"Treatment","0.8",0.117783035656383,163691.142864343,-0.196171342382995,-0.121907677973611,0.621434693226517,1.60917954999898,13.1788377966554,0.587786664902119
"167",440,40,"CR2","CR6",0.8,0.2,1,361,1,4,0.8,734841.62877828,0.529107373868047,0.470892626131953,"Treatment","0.8",0,388810.124411794,0.151395968258157,0.0550187368188158,0.363409524387064,2.75171654261574,13.5074102839278,0.587786664902119
"168",540,40,"CR2","CR6",0.8,0.2,1,361,1,5,0.8,648627.451221719,0.374207188160677,0.625792811839323,"Treatment","0.8",0,242721.054685506,-0.070806770322878,-0.0750199840783135,1.05950297882848,0.943838780996843,13.3826137957675,0.587786664902119
"169",640,40,"CR2","CR6",0.8,0.2,1,361,1,6,0.4,778340.874570136,0.444444444444444,0.555555555555556,"Treatment","0.8",-0.251314428280906,345929.277586727,-0.00426805347659459,0.141733782566936,-33.2080615540983,-0.0301131699111955,13.5649198493253,0.336472236621213
"170",740,40,"CR2","CR6",0.8,0.2,1,361,1,7,1.8,553785.822081448,0.448979591836735,0.551020408163265,"Treatment","0.8",0.693147180559945,248638.532363099,-0.146183589904746,-0.321324853598927,2.19809113874069,0.454940189865334,13.2245332882382,1.02961941718116
"171",840,40,"CR2","CR6",0.8,0.2,1,361,1,8,1.8,994690.799457013,0.582608695652174,0.417391304347826,"Treatment","0.8",0,579515.509248869,NA,NA,NA,NA,13.810187213532,1.02961941718116
"172",41,41,"CR1","CR7",0.6,0.4,7,360,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,0.0180971896944566,-0.291273851240705,-16.0949769637396,-0.0621311855402402,12.8609986132699,1.6094379124341
"173",141,41,"CR1","CR7",0.6,0.4,7,360,1,1,5.55555555555556,1192398.19004525,0.563013698630137,0.436986301369863,"Treatment","0.6",0.270874954135401,671336.515217257,-0.0884620667170587,-0.0369960917362643,0.418214191791317,2.391119238964,13.9914771228759,1.8803128665695
"174",241,41,"CR1","CR7",0.6,0.4,7,360,1,2,4.4,1288506.78733032,0.677966101694915,0.322033898305085,"Treatment","0.6",-0.193913912999272,873563.923613776,0.402934040499366,-0.0757854844660384,-0.188084095282979,-5.31677066311996,14.0689945766822,1.68639895357023
"175",341,41,"CR1","CR7",0.6,0.4,7,360,1,3,8.4,1560000,0.221941992433796,0.778058007566204,"Treatment","0.6",0.55431073570573,346229.508196722,-0.0143831094482194,0.0212052983542456,-1.47431947386528,-0.67827904177258,14.2601963792257,2.24070968927596
"176",441,41,"CR1","CR7",0.6,0.4,7,360,1,4,10.8,1411221.71945701,0.237547892720307,0.762452107279693,"Treatment","0.6",0.227389842195661,335232.745618141,-0.148348252001151,0.00349166523239804,-0.0235369489380364,-42.4863903402522,14.1599663548879,2.46809953147162
"177",541,41,"CR1","CR7",0.6,0.4,7,360,1,5,7.8,1393785.82208145,0.408045977011494,0.591954022988506,"Treatment","0.6",-0.293347809987458,568728.697515993,0.24083070526622,0.0343388689243611,0.142585094730351,7.01335579214045,14.1475342158021,2.17475172148416
"178",641,41,"CR1","CR7",0.6,0.4,7,360,1,6,9,1178521.87004525,0.106217616580311,0.893782383419689,"Treatment","0.6",0.127833371509885,125179.784123977,-0.114063904070097,0.0560647796353191,-0.491520784707361,-2.03450196026883,13.9797715587129,2.30258509299405
"179",741,41,"CR1","CR7",0.6,0.4,7,360,1,7,13,732126.696651584,0.298676748582231,0.701323251417769,"Treatment","0.6",0.336472236621213,218669.221306144,-0.01339925148362,-0.0605418308813047,4.51829947033343,0.221322204640456,13.5037088608237,2.63905732961526
"180",841,41,"CR1","CR7",0.6,0.4,7,360,1,8,17.4,1046093.51457014,0.32296890672016,0.67703109327984,"Treatment","0.6",0.273293334999682,337855.678727768,NA,NA,NA,NA,13.8605733216856,2.91235066461494
"181",45,45,"CR2","CR6",0.6,0.4,3,356,1,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,-0.118850828874935,0.0646756859959215,-0.54417530452378,-1.83764311185551,12.8609986132699,1.6094379124341
"182",145,45,"CR2","CR6",0.6,0.4,3,356,1,1,3.6,954449.472217194,0.0736842105263158,0.926315789473684,"Treatment","0.6",-0.0833816089390511,70327.8558475827,0.258769590681681,0.0194622005000202,0.0752105394175205,13.2960088804661,13.7688899843583,1.52605630349505
"183",245,45,"CR2","CR6",0.6,0.4,3,356,1,2,3.55555555555556,1082594.26859728,0.827184466019418,0.172815533980583,"Treatment","0.6",-0.0097088141269599,895505.161985323,-0.238004892441974,-0.0284220565549658,0.119417950880548,8.37395042057189,13.8948708192217,1.51634748936809
"184",345,45,"CR2","CR6",0.6,0.4,3,356,1,3,2.22222222222222,903951.734660633,0.116531165311653,0.883468834688347,"Treatment","0.6",-0.346276236717835,105338.549025494,0.188154783336732,0.0427982762319804,0.227463131539879,4.39631685904526,13.7145312470868,1.17007125265025
"185",445,45,"CR2","CR6",0.6,0.4,3,356,1,4,2.2,1240904.97719457,0.636871508379888,0.363128491620112,"Treatment","0.6",-0.00692044284457305,790297.024582016,-0.14383453234144,-0.0298024004477171,0.207199202879674,4.82627339343928,14.0313514917101,1.16315080980568
"186",545,45,"CR2","CR6",0.6,0.4,3,356,1,5,3.6,1044585.21882353,0.263574660633484,0.736425339366516,"Treatment","0.6",0.362905493689368,275326.194554166,0.00840918298790441,-0.00587597591601084,-0.698757052196714,-1.43111256889108,13.8591304448014,1.52605630349505
"187",645,45,"CR2","CR6",0.6,0.4,3,356,1,6,3.4,981417.797647059,0.288194444444444,0.711805555555556,"Treatment","0.6",-0.0444517625708336,282839.156960784,-0.035937581336577,-0.0076002690642641,0.211485269225077,4.7284617205926,13.7967535374308,1.48160454092422
"188",745,45,"CR2","CR6",0.6,0.4,3,356,1,7,1.8,883861.236923077,0.173913043478261,0.826086956521739,"Treatment","0.6",-0.451985123743057,153714.997725753,0.125362814053944,3.90784787353896e-05,0.000311723049855709,3207.97579923231,13.6920553574919,1.02961941718116
